,theta_0,theta_1,theta_2,theta_3,t_miqp,obj_miqp,s_miqp,t_qp,obj_qp,s_qp,t_qp_dt,obj_qp_dt,s_qp_dt,t_qp_rf,obj_qp_rf,s_qp_rf
267,0.34843786304173496,0.2907699281292528,-0.004942912904050864,-0.004369032714504486,0.011998176574707031,0.2568226525890415,Solved,0.00026284699999999997,0.2568226557102128,solved,0.00026648,0.2568226557102128,solved,0.000228388,0.2568226557102128,solved
268,0.1435859028058094,0.07226234898404348,-0.009416414661307564,0.004755535265677534,0.0016541481018066406,0.027234008998214147,Solved,0.000195517,0.027234026206059483,solved,0.000195973,0.027234026206059483,solved,0.000193817,0.027234026206059483,solved
269,0.2532499971448286,0.04774019947775223,-0.009249175461087618,-0.0020913670319311524,0.0020716190338134766,0.07730392549133874,Solved,0.00025634700000000003,0.07730351796206884,solved,0.000277191,0.07730351796206884,solved,0.000274172,0.07730351796206884,solved
270,0.3897736752084364,0.322320920985406,-0.002901933912887222,0.008979583268639119,0.01119089126586914,0.333316772880666,Solved,0.000242297,0.3333100287280553,solved,0.000196373,0.3333100287280553,solved,0.00019519699999999998,0.3333100287280553,solved
271,0.4059679082614007,0.15356670148346396,0.00499908038631852,0.002879877449667209,0.009658575057983398,0.24703013770208246,Solved,0.00020059,0.24703018498393822,solved,0.000198613,0.24703018498393822,solved,0.000193,0.24703018498393822,solved
272,0.31323892510741025,0.2603046402707558,0.007691046018413987,-0.004585971471772237,0.011550664901733398,0.21247857401790926,Solved,0.000195297,0.21247855795002157,solved,0.00019410100000000002,0.21247855795002157,solved,0.000242459,0.21247855795002157,solved
273,0.29455445228709487,0.26742364336097213,0.008037315902414641,0.00024065113527746256,0.007207393646240234,0.20467494367584255,Solved,0.000194545,0.20469193909417555,solved,0.00023989699999999998,0.20469193909417555,solved,0.00019407700000000002,0.20469193909417555,solved
274,0.40146475609215715,0.11096643382126617,-0.00011144370375724966,0.006697215235905369,0.0057125091552734375,0.22411997931715347,Solved,0.000203798,0.2241227209603673,solved,0.00021525,0.2241227209603673,solved,0.000197821,0.2241227209603673,solved
275,0.4288935960221808,0.055202425415908064,0.006061408100168501,0.002784683790354646,0.006214141845703125,0.24861356165961637,Solved,0.000196217,0.24861361946286598,solved,0.000196401,0.24861361946286598,solved,0.00019538500000000001,0.24861361946286598,solved
276,0.40998438011541827,0.06501957373068984,-0.0008281996597602429,0.0010990410275061088,0.007749319076538086,0.2220105954169749,Solved,0.000200724,0.222009232225135,solved,0.000198737,0.222009232225135,solved,0.000243985,0.222009232225135,solved
277,0.3143945300087612,0.12776678440504768,0.007318966687808423,0.0005460348724298843,0.006480693817138672,0.14941627230832416,Solved,0.000201352,0.14941817246262373,solved,0.000233405,0.14941817246262373,solved,0.000202663,0.14941817246262373,solved
278,0.4603017989841598,0.11109936642317657,0.004166273533738905,-0.0033860686525036465,0.0063898563385009766,0.29491516902415815,Solved,0.00020141900000000002,0.2949150704427355,solved,0.000202257,0.2949150704427355,solved,0.000199289,0.2949150704427355,solved
279,0.6927457327734361,0.3174681905947795,-0.009804255970855354,-0.001649883881340011,0.009680747985839844,0.755078353784938,Solved,0.000198586,0.75506897598942,solved,0.00020442000000000002,0.75506897598942,solved,0.000204423,0.75506897598942,solved
280,0.4660212249217479,0.22508852884092306,-0.009608259749382777,-0.009726781789639729,0.011307477951049805,0.3337171437912114,Solved,0.000310815,0.33371302438208195,solved,0.000310955,0.33371302438208195,solved,0.00033173,0.33371302438208195,solved
281,0.5366377042269426,0.28707603559928224,-0.00996188827190717,-0.007849365500911145,0.0109405517578125,0.4690013132333969,Solved,0.000284453,0.4689994362356797,solved,0.000262225,0.4689994362356797,solved,0.000250026,0.4689994362356797,solved
282,0.11535546458733681,0.1679600375228375,0.008898354767364487,-0.002705881657017797,0.00518035888671875,0.0492729763331513,Solved,0.00020247,0.04927300139542771,solved,0.000275979,inf,primal infeasible,0.000184668,0.04927300139542771,solved
283,0.3775841400916531,0.2009264965140927,-0.0010849173381931986,-0.006441010605107839,0.010248899459838867,0.2301720250830685,Solved,0.00023320699999999998,0.23017095581917832,solved,0.000219013,0.23017095581917832,solved,0.000202181,0.23017095581917832,solved
284,0.4496556709899836,0.1276124051424277,-0.007815424255650183,-0.007425766794035809,0.005084991455078125,0.27402189477342714,Solved,0.000254062,0.27400950373863775,solved,0.000297725,0.27400950373863775,solved,0.000261809,0.27400950373863775,solved
285,0.1242706387040735,0.010705130761737246,0.003851565903967423,-0.006964530854060543,0.00382232666015625,0.018288934167166846,Solved,0.000220718,0.018289188844414765,solved,0.000197912,0.018289188844414765,solved,0.00019596000000000001,0.018289188844414765,solved
286,0.36501308499989005,0.2933860681540831,0.00900972986487871,-0.00863405056880213,0.01253819465637207,0.2828964797615137,Solved,0.000254213,0.28289317359346045,solved,0.000259539,0.28289317359346045,solved,0.000254989,0.28289317359346045,solved
287,0.25626782994840624,0.053173847633898035,-0.00951205705157315,0.009310444734555898,0.00203704833984375,0.0805972156841399,Solved,0.00026275699999999996,0.08059884453906305,solved,0.000252792,0.08059884453906305,solved,0.000282626,0.08059884453906305,solved
288,0.1463729202992779,0.17606825574022913,0.006897919258119058,-0.004140499289874504,0.005279541015625,0.062435518096542686,Solved,0.00023778,0.06243554858900661,solved,0.000238827,0.06243554858900661,solved,0.000206551,0.06243554858900661,solved
289,0.6828711728643189,0.26690897029844135,-0.009501579735097257,-0.001268418694369989,0.010593891143798828,0.6984458157851299,Solved,0.00034209999999999997,0.6984348286910098,solved,0.000312162,0.6984348286910098,solved,0.000347516,0.6984348286910098,solved
290,0.5788500255348712,0.32756787317375813,-0.001555667330217187,0.007300717685826947,0.01238703727722168,0.5852513161774933,Solved,0.00020032999999999997,0.5852563380892069,solved,0.00019808800000000002,0.5852563380892069,solved,0.000203711,0.5852563380892069,solved
291,0.11218968996625572,0.3165098504970727,-0.009711992031168234,0.0058386903668618245,0.0208742618560791,0.14370499069262108,Solved,0.00043094199999999997,0.1452735554283089,solved,0.0006668010000000001,inf,primal infeasible,0.000467691,0.1452735554283089,solved
292,0.4801241263477267,0.14029480212194484,-0.0010232935426287663,-0.006105375915304672,0.0062673091888427734,0.32311870186549385,Solved,0.00025122100000000004,0.32311911877331895,solved,0.000280736,0.32311911877331895,solved,0.00025341999999999997,0.32311911877331895,solved
293,0.1048222780239696,0.17622781668228024,-0.001373210915998492,0.006219618117830275,0.07966947555541992,0.050862858995529586,Solved,0.00021307500000000002,0.05086191068015149,solved,0.000197399,0.05086191068015149,solved,0.000947908,0.05146277410115328,solved
294,0.23172511875192134,0.09349022174241124,0.0035968724323139616,0.006265282794173618,0.0016431808471679688,0.07824419800935634,Solved,0.000193576,0.07824421410273626,solved,0.00020141499999999998,0.07824421410273626,solved,0.00019345499999999998,0.07824421410273626,solved
295,0.45715035986772434,0.18258861111805672,-0.006245012589971588,-0.00959151674993052,0.010273456573486328,0.30462785696318173,Solved,0.000200458,0.30463177911592765,solved,0.00020111899999999998,0.30463177911592765,solved,0.000233654,0.30463177911592765,solved
296,0.15689632537882311,0.3129551670034702,-0.008557435250263416,0.006264706440214056,0.006589174270629883,0.15542224760679713,Solved,0.000232577,0.1554222856742477,solved,0.00017794,0.1554222856742477,solved,0.000195267,0.1554222856742477,solved
297,0.3757395200314616,0.20947056931468833,0.00790236757182078,0.00926037532038707,0.01210474967956543,0.24635698464161304,Solved,0.00019958900000000002,0.24635702035477233,solved,0.00019807199999999998,0.24635702035477233,solved,0.00019873,0.24635702035477233,solved
298,0.25884352065786165,0.11763446170506169,-0.005796449512305364,-0.007117639510674057,0.0016634464263916016,0.09489236211812142,Solved,0.000204732,0.09489231974459401,solved,0.00019886399999999999,0.09489231974459401,solved,0.000199757,0.09489231974459401,solved
299,0.6753133883655167,0.19147801038811624,-0.004050933345271983,-0.0001347678568637007,0.006747245788574219,0.6481832989015042,Solved,0.000258,0.6482165328260413,solved,0.000294049,0.6482165328260413,solved,0.000306463,0.6482165328260413,solved
300,0.5427486689431339,0.08547176667829032,-6.219706899867998e-05,-0.0039116018398829815,0.007023334503173828,0.39681873394845407,Solved,0.000285523,0.39681881486182075,solved,0.000271632,0.39681881486182075,solved,0.000261039,0.39681881486182075,solved
301,0.5431246750145625,0.07358436151605713,-0.009981552882035713,-0.00760216194864128,0.006493330001831055,0.383238241010216,Solved,0.000201678,0.38323437344491185,solved,0.000204022,0.38323437344491185,solved,0.000198348,0.38323437344491185,solved
302,0.3234945110692782,0.28311086629663385,0.00981001653166842,0.0009488604435391561,0.010321378707885742,0.24207186480794624,Solved,0.000203999,0.24209515497617545,solved,0.000201869,0.24209515497617545,solved,0.000195084,0.24209515497617545,solved
303,0.2594767157332274,0.24377332412738204,-1.363972000677921e-05,0.00518521240434606,0.0088958740234375,0.160575076818835,Solved,0.000195905,0.16057502316651595,solved,0.00022982500000000002,0.16057502316651595,solved,0.000204546,0.16057502316651595,solved
304,0.36581353625238355,0.16321179795517976,-0.0020154878325510956,-0.002698263961811485,0.008709192276000977,0.20175157971525187,Solved,0.000222591,0.20175027876861837,solved,0.000202504,0.20175027876861837,solved,0.000190197,0.20175027876861837,solved
305,0.16316219992017372,0.04660930362241542,0.003792310432422839,0.007908588355697325,0.0016744136810302734,0.03488249430230348,Solved,0.00020465499999999998,0.03488250469599683,solved,0.00019539699999999999,0.03488250469599683,solved,0.000198782,0.03488250469599683,solved
